symbol,exchange,token,lot_size,instrument_type
BOSCHLTD30SEP2541750PE,NFO,71804,25,OPTSTK
ICICIBANK25NOV251460PE,NFO,89337,700,OPTSTK
ICICIBANK25NOV251540PE,NFO,89345,700,OPTSTK
HDFCBANK28OCT25820CE,NFO,89505,1100,OPTSTK
HDFCBANK28OCT25820PE,NFO,89506,1100,OPTSTK
BOSCHLTD30SEP2543750CE,NFO,71811,25,OPTSTK
CANBK25NOV2588PE,NFO,71904,6750,OPTSTK
CANBK25NOV25116CE,NFO,72005,6750,OPTSTK
BOSCHLTD28OCT2535500PE,NFO,72272,25,OPTSTK
HDFCBANK28OCT25880CE,NFO,89511,1100,OPTSTK
HDFCBANK28OCT25880PE,NFO,89512,1100,OPTSTK
ICICIGI28OCT251820CE,NFO,89537,325,OPTSTK
HDFCBANK28OCT251120CE,NFO,89564,1100,OPTSTK
BOSCHLTD28OCT2537500CE,NFO,72281,25,OPTSTK
BOSCHLTD28OCT2538500CE,NFO,72287,25,OPTSTK
BOSCHLTD28OCT2539500PE,NFO,72294,25,OPTSTK
CDSL28OCT251460PE,NFO,72356,475,OPTSTK
NIFTY26JUN2919000CE,NFO,89614,75,OPTIDX
NIFTY26JUN2922000PE,NFO,89627,75,OPTIDX
NIFTY26JUN2923000CE,NFO,89628,75,OPTIDX
NIFTY26JUN2925000CE,NFO,89632,75,OPTIDX
NIFTY26JUN2928000CE,NFO,89638,75,OPTIDX
HAVELLS30SEP251560CE,NFO,89708,500,OPTSTK
BOSCHLTD28OCT2544500CE,NFO,72390,25,OPTSTK
BDL30SEP251400CE,NFO,72435,325,OPTSTK
CDSL25NOV251320PE,NFO,72511,475,OPTSTK
CDSL25NOV251400PE,NFO,72536,475,OPTSTK
HAVELLS30SEP251400PE,NFO,89701,500,OPTSTK
HAVELLS30SEP251520PE,NFO,89707,500,OPTSTK
HAVELLS30SEP251640PE,NFO,89713,500,OPTSTK
HDFCLIFE30SEP25770PE,NFO,89817,1100,OPTSTK
HDFCLIFE30SEP25810CE,NFO,89820,1100,OPTSTK
HDFCLIFE30SEP25870CE,NFO,89826,1100,OPTSTK
CDSL25NOV251760CE,NFO,72562,475,OPTSTK
BPCL30SEP25285PE,NFO,72640,1975,OPTSTK
BPCL30SEP25305PE,NFO,72644,1975,OPTSTK
BPCL28OCT25290CE,NFO,72684,1975,OPTSTK
BPCL28OCT25290PE,NFO,72686,1975,OPTSTK
BPCL28OCT25310CE,NFO,72690,1975,OPTSTK
BPCL28OCT25330PE,NFO,72697,1975,OPTSTK
BPCL28OCT25360PE,NFO,72703,1975,OPTSTK
ICICIGI25NOV251920PE,NFO,89913,325,OPTSTK
HCLTECH30SEP251240CE,NFO,90018,350,OPTSTK
HCLTECH30SEP251240PE,NFO,90019,350,OPTSTK
HCLTECH30SEP251360PE,NFO,90025,350,OPTSTK
HCLTECH30SEP251440PE,NFO,90030,350,OPTSTK
HCLTECH30SEP251600CE,NFO,90037,350,OPTSTK
HDFCLIFE28OCT25720PE,NFO,90087,1100,OPTSTK
HDFCLIFE28OCT25740PE,NFO,90103,1100,OPTSTK
BEL30SEP25320CE,NFO,72724,2850,OPTSTK
BEL30SEP25410CE,NFO,72773,2850,OPTSTK
BEL30SEP25410PE,NFO,72775,2850,OPTSTK
CGPOWER28OCT25710CE,NFO,72850,850,OPTSTK
HDFCLIFE28OCT25800PE,NFO,90109,1100,OPTSTK
HDFCLIFE28OCT25900CE,NFO,90199,1100,OPTSTK
IDEA28OCT257CE,NFO,90202,71475,OPTSTK
IDEA25NOV252PE,NFO,90219,71475,OPTSTK
CGPOWER28OCT25710PE,NFO,72853,850,OPTSTK
CGPOWER28OCT25770PE,NFO,72866,850,OPTSTK
BRITANNIA30SEP255150PE,NFO,72962,125,OPTSTK
BHARATFORG30SEP251120PE,NFO,72971,500,OPTSTK
IDEA25NOV2512PE,NFO,90232,71475,OPTSTK
HEROMOTOCO30SEP254950CE,NFO,90348,150,OPTSTK
HEROMOTOCO30SEP255450PE,NFO,90361,150,OPTSTK
HEROMOTOCO30SEP255900CE,NFO,90364,150,OPTSTK
BHARATFORG30SEP251200CE,NFO,72974,500,OPTSTK
BHARATFORG30SEP251280PE,NFO,72981,500,OPTSTK
BRITANNIA30SEP255650PE,NFO,73023,125,OPTSTK
BRITANNIA30SEP255950PE,NFO,73029,125,OPTSTK
IDFCFIRSTB28OCT2569CE,NFO,90409,9275,OPTSTK
HDFCAMC30SEP255400PE,NFO,90446,150,OPTSTK
IDFCFIRSTB25NOV2574CE,NFO,90581,9275,OPTSTK
IDFCFIRSTB25NOV2580PE,NFO,90588,9275,OPTSTK
BRITANNIA30SEP256350CE,NFO,73037,125,OPTSTK
BRITANNIA30SEP256650CE,NFO,73043,125,OPTSTK
BRITANNIA30SEP256850PE,NFO,73048,125,OPTSTK
CGPOWER25NOV25660PE,NFO,73208,850,OPTSTK
HEROMOTOCO28OCT255400CE,NFO,90627,150,OPTSTK
HEROMOTOCO28OCT255500PE,NFO,90632,150,OPTSTK
HFCL30SEP2577.5CE,NFO,90668,6450,OPTSTK
HFCL30SEP2582.5CE,NFO,90670,6450,OPTSTK
IEX28OCT25122.5PE,NFO,90702,3750,OPTSTK
IEX28OCT25137.5PE,NFO,90714,3750,OPTSTK
IEX28OCT25152.5CE,NFO,90791,3750,OPTSTK
IEX28OCT25157.5PE,NFO,90798,3750,OPTSTK
CGPOWER25NOV25740CE,NFO,73215,850,OPTSTK
CGPOWER25NOV25740PE,NFO,73216,850,OPTSTK
BRITANNIA28OCT256900CE,NFO,73243,125,OPTSTK
BRITANNIA28OCT257000PE,NFO,73313,125,OPTSTK
HINDALCO30SEP25610PE,NFO,90851,1400,OPTSTK
HINDALCO30SEP25690PE,NFO,90859,1400,OPTSTK
HDFCBANK30SEP25840PE,NFO,90932,1100,OPTSTK
HDFCBANK30SEP25960PE,NFO,90945,1100,OPTSTK
BHARTIARTL30SEP252000PE,NFO,73385,475,OPTSTK
BHARTIARTL30SEP252120CE,NFO,73392,475,OPTSTK
BHARTIARTL30SEP252200PE,NFO,73401,475,OPTSTK
BSE30SEP252550CE,NFO,73539,375,OPTSTK
HDFCBANK30SEP251000CE,NFO,90950,1100,OPTSTK
HDFCBANK30SEP251000PE,NFO,90951,1100,OPTSTK
HDFCBANK30SEP251020CE,NFO,90952,1100,OPTSTK
IEX25NOV25110CE,NFO,91003,3750,OPTSTK
BSE30SEP252750PE,NFO,73582,375,OPTSTK
BSE28OCT251700CE,NFO,73599,375,OPTSTK
BSE28OCT252100PE,NFO,73648,375,OPTSTK
CHOLAFIN28OCT251380CE,NFO,73665,625,OPTSTK
IEX25NOV25165CE,NFO,91042,3750,OPTSTK
IEX25NOV25165PE,NFO,91043,3750,OPTSTK
IGL28OCT25185CE,NFO,91074,2750,OPTSTK
HINDALCO28OCT25600PE,NFO,91081,1400,OPTSTK
CHOLAFIN28OCT251420CE,NFO,73667,625,OPTSTK
CHOLAFIN28OCT251540CE,NFO,73684,625,OPTSTK
BHEL30SEP25210CE,NFO,73703,2625,OPTSTK
BHEL30SEP25240PE,NFO,73713,2625,OPTSTK
HINDALCO28OCT25640CE,NFO,91084,1400,OPTSTK
HINDALCO28OCT25660PE,NFO,91087,1400,OPTSTK
HINDALCO28OCT25720PE,NFO,91093,1400,OPTSTK
IGL28OCT25205PE,NFO,91096,2750,OPTSTK
IGL28OCT25215CE,NFO,91097,2750,OPTSTK
IGL28OCT25225PE,NFO,91100,2750,OPTSTK
HINDALCO28OCT25740PE,NFO,91104,1400,OPTSTK
HINDALCO28OCT25780PE,NFO,91124,1400,OPTSTK
BHEL30SEP25260CE,NFO,73716,2625,OPTSTK
BHEL30SEP25280CE,NFO,73721,2625,OPTSTK
BSE28OCT252600CE,NFO,73759,375,OPTSTK
CAMS30SEP253700CE,NFO,73960,150,OPTSTK
HINDALCO28OCT25800CE,NFO,91125,1400,OPTSTK
HINDALCO28OCT25820PE,NFO,91128,1400,OPTSTK
IGL25NOV25200CE,NFO,91149,2750,OPTSTK
IGL25NOV25210PE,NFO,91152,2750,OPTSTK
BIOCON30SEP25340CE,NFO,74028,2500,OPTSTK
CHOLAFIN25NOV251440PE,NFO,74089,625,OPTSTK
CHOLAFIN25NOV251480CE,NFO,74090,625,OPTSTK
CHOLAFIN25NOV251640PE,NFO,74164,625,OPTSTK
IGL25NOV25220CE,NFO,91153,2750,OPTSTK
HINDPETRO30SEP25384.5PE,NFO,91162,2025,OPTSTK
HINDPETRO30SEP25434.5CE,NFO,91171,2025,OPTSTK
IGL25NOV25250CE,NFO,91177,2750,OPTSTK
CAMS28OCT253600CE,NFO,74266,150,OPTSTK
CAMS28OCT253800CE,NFO,74268,150,OPTSTK
CAMS28OCT253800PE,NFO,74269,150,OPTSTK
CAMS28OCT254000CE,NFO,74270,150,OPTSTK
IIFL28OCT25410PE,NFO,91272,1650,OPTSTK
HDFCLIFE30SEP25760CE,NFO,91317,1100,OPTSTK
HDFCLIFE30SEP25820PE,NFO,91324,1100,OPTSTK
HDFCLIFE30SEP25840CE,NFO,91325,1100,OPTSTK
CANBK30SEP2599PE,NFO,74387,6750,OPTSTK
CANBK30SEP25105CE,NFO,74407,6750,OPTSTK
CANBK30SEP25105PE,NFO,74416,6750,OPTSTK
BLUESTARCO30SEP251680CE,NFO,74527,325,OPTSTK
HDFCLIFE30SEP25880PE,NFO,91330,1100,OPTSTK
IIFL25NOV25460CE,NFO,91367,1650,OPTSTK
IIFL25NOV25480CE,NFO,91369,1650,OPTSTK
INDHOTEL28OCT25790CE,NFO,91415,1000,OPTSTK
BLUESTARCO30SEP251800PE,NFO,74554,325,OPTSTK
BLUESTARCO30SEP251840CE,NFO,74555,325,OPTSTK
BLUESTARCO30SEP251840PE,NFO,74556,325,OPTSTK
BLUESTARCO30SEP252000PE,NFO,74564,325,OPTSTK
INDHOTEL25NOV25700PE,NFO,91517,1000,OPTSTK
INDHOTEL25NOV25740CE,NFO,91571,1000,OPTSTK
INDHOTEL25NOV25820PE,NFO,91582,1000,OPTSTK
INDHOTEL25NOV25860PE,NFO,91592,1000,OPTSTK
INDIANB28OCT25630CE,NFO,91665,1000,OPTSTK
INDIANB28OCT25630PE,NFO,91666,1000,OPTSTK
INDIANB28OCT25650CE,NFO,91667,1000,OPTSTK
INDIANB28OCT25730PE,NFO,91680,1000,OPTSTK
BLUESTARCO30SEP252040CE,NFO,74565,325,OPTSTK
CIPLA28OCT251460CE,NFO,74588,375,OPTSTK
CIPLA28OCT251660PE,NFO,74607,375,OPTSTK
CANBK28OCT2592PE,NFO,74650,6750,OPTSTK
HINDUNILVR30SEP252540PE,NFO,91730,300,OPTSTK
HINDUNILVR30SEP252580PE,NFO,91733,300,OPTSTK
HINDUNILVR30SEP252900PE,NFO,91764,300,OPTSTK
INDIANB25NOV25640CE,NFO,91943,1000,OPTSTK
CANBK28OCT2594PE,NFO,74652,6750,OPTSTK
CANBK28OCT2596PE,NFO,74654,6750,OPTSTK
CANBK28OCT25104CE,NFO,74665,6750,OPTSTK
CANBK28OCT25104PE,NFO,74666,6750,OPTSTK
HINDUNILVR28OCT252640CE,NFO,91956,300,OPTSTK
HINDUNILVR28OCT252680PE,NFO,91959,300,OPTSTK
HEROMOTOCO30SEP254000PE,NFO,91982,150,OPTSTK
HEROMOTOCO30SEP254500CE,NFO,91991,150,OPTSTK
CANBK28OCT25106CE,NFO,74667,6750,OPTSTK
CANBK28OCT25106PE,NFO,74668,6750,OPTSTK
CANBK28OCT25112CE,NFO,74677,6750,OPTSTK
CIPLA25NOV251440CE,NFO,74699,375,OPTSTK
INDIANB25NOV25740CE,NFO,91995,1000,OPTSTK
INDIANB25NOV25740PE,NFO,91996,1000,OPTSTK
INDIANB25NOV25760CE,NFO,91997,1000,OPTSTK
HEROMOTOCO30SEP255200PE,NFO,92020,150,OPTSTK
HEROMOTOCO30SEP255600CE,NFO,92027,150,OPTSTK
HEROMOTOCO30SEP255800CE,NFO,92029,150,OPTSTK
HEROMOTOCO30SEP256000CE,NFO,92031,150,OPTSTK
INDIGO28OCT255100PE,NFO,92048,150,OPTSTK
CIPLA25NOV251720PE,NFO,74714,375,OPTSTK
CANBK28OCT25118PE,NFO,74790,6750,OPTSTK
CANBK28OCT25124PE,NFO,74798,6750,OPTSTK
CDSL30SEP251500CE,NFO,74936,475,OPTSTK
INDIGO28OCT255300PE,NFO,92050,150,OPTSTK
INDIGO28OCT256100CE,NFO,92057,150,OPTSTK
INDIGO28OCT256100PE,NFO,92058,150,OPTSTK
INDIGO25NOV255400CE,NFO,92089,150,OPTSTK
COALINDIA28OCT25345PE,NFO,74948,1350,OPTSTK
COALINDIA28OCT25355CE,NFO,74949,1350,OPTSTK
COALINDIA28OCT25385PE,NFO,74956,1350,OPTSTK
CDSL30SEP251580PE,NFO,74991,475,OPTSTK
INDIGO25NOV255800PE,NFO,92094,150,OPTSTK
HINDZINC30SEP25370CE,NFO,92241,1225,OPTSTK
CDSL30SEP251620CE,NFO,74992,475,OPTSTK
CDSL30SEP251700CE,NFO,74996,475,OPTSTK
COALINDIA28OCT25415CE,NFO,74997,1350,OPTSTK
BOSCHLTD30SEP2536000PE,NFO,75079,25,OPTSTK
INDIGO25NOV256200CE,NFO,92097,150,OPTSTK
INDIGO25NOV256400PE,NFO,92100,150,OPTSTK
HINDZINC30SEP25490CE,NFO,92253,1225,OPTSTK
HINDZINC28OCT25440CE,NFO,92287,1225,OPTSTK
HINDZINC28OCT25460PE,NFO,92290,1225,OPTSTK
HINDZINC28OCT25480PE,NFO,92292,1225,OPTSTK
CDSL28OCT251400CE,NFO,75130,475,OPTSTK
CDSL28OCT251640PE,NFO,75146,475,OPTSTK
CDSL28OCT251680PE,NFO,75149,475,OPTSTK
CDSL28OCT251840CE,NFO,75157,475,OPTSTK
HINDZINC28OCT25520CE,NFO,92295,1225,OPTSTK
HUDCO30SEP25185CE,NFO,92367,2775,OPTSTK
HUDCO30SEP25185PE,NFO,92378,2775,OPTSTK
INDUSINDBK25NOV25780PE,NFO,92476,700,OPTSTK
COALINDIA25NOV25320PE,NFO,75176,1350,OPTSTK
BOSCHLTD30SEP2539500PE,NFO,75234,25,OPTSTK
BOSCHLTD30SEP2540000CE,NFO,75235,25,OPTSTK
BOSCHLTD30SEP2542000CE,NFO,75241,25,OPTSTK
INDUSINDBK25NOV25880PE,NFO,92486,700,OPTSTK
HUDCO28OCT25200CE,NFO,92577,2775,OPTSTK
HUDCO28OCT25220PE,NFO,92582,2775,OPTSTK
HINDALCO30SEP25620PE,NFO,92702,1400,OPTSTK
CGPOWER30SEP25710PE,NFO,75321,850,OPTSTK
CGPOWER30SEP25750CE,NFO,75329,850,OPTSTK
COFORGE25NOV251440CE,NFO,75412,375,OPTSTK
COFORGE25NOV251480PE,NFO,75419,375,OPTSTK
INDUSTOWER28OCT25325PE,NFO,92705,1700,OPTSTK
INDUSTOWER28OCT25335PE,NFO,92707,1700,OPTSTK
INDUSTOWER25NOV25270CE,NFO,92752,1700,OPTSTK
INDUSTOWER25NOV25340CE,NFO,92776,1700,OPTSTK
COFORGE25NOV251560CE,NFO,75422,375,OPTSTK
COFORGE25NOV251720CE,NFO,75435,375,OPTSTK
COFORGE25NOV251760PE,NFO,75442,375,OPTSTK
COFORGE25NOV251800CE,NFO,75443,375,OPTSTK
HINDALCO30SEP25840CE,NFO,92837,1400,OPTSTK
INDUSTOWER25NOV25380CE,NFO,92838,1700,OPTSTK
INFY28OCT251300PE,NFO,92948,400,OPTSTK
INFY28OCT251460PE,NFO,92960,400,OPTSTK
BPCL30SEP25270PE,NFO,75450,1975,OPTSTK
BPCL30SEP25300CE,NFO,75457,1975,OPTSTK
CGPOWER28OCT25600CE,NFO,75489,850,OPTSTK
BPCL30SEP25340CE,NFO,75495,1975,OPTSTK
INFY28OCT251580CE,NFO,92972,400,OPTSTK
INFY28OCT251620CE,NFO,92974,400,OPTSTK
ICICIBANK28OCT251260CE,NFO,93054,700,OPTSTK
ICICIBANK28OCT251340CE,NFO,93062,700,OPTSTK
ICICIBANK28OCT251400PE,NFO,93069,700,OPTSTK
INFY25NOV251320CE,NFO,93155,400,OPTSTK
INFY25NOV251360CE,NFO,93157,400,OPTSTK
INFY25NOV251400CE,NFO,93159,400,OPTSTK
COFORGE25NOV252000PE,NFO,75500,375,OPTSTK
CGPOWER28OCT25700CE,NFO,75591,850,OPTSTK
CGPOWER28OCT25720PE,NFO,75594,850,OPTSTK
CGPOWER28OCT25800PE,NFO,75604,850,OPTSTK
INFY25NOV251560PE,NFO,93201,400,OPTSTK
INFY25NOV251760PE,NFO,93211,400,OPTSTK
ICICIGI30SEP251620CE,NFO,93226,325,OPTSTK
HINDPETRO30SEP25369.5CE,NFO,93240,2025,OPTSTK
CGPOWER28OCT25820PE,NFO,75606,850,OPTSTK
COLPAL28OCT252260CE,NFO,75637,225,OPTSTK
COLPAL28OCT252500PE,NFO,75799,225,OPTSTK
CHOLAFIN28OCT251600CE,NFO,75819,625,OPTSTK
HINDPETRO30SEP25379.5PE,NFO,93243,2025,OPTSTK
ICICIGI30SEP251660CE,NFO,93247,325,OPTSTK
ICICIGI30SEP251820CE,NFO,93263,325,OPTSTK
INOXWIND25NOV25120CE,NFO,93391,3272,OPTSTK
CHOLAFIN28OCT251720CE,NFO,75828,625,OPTSTK
COLPAL28OCT252620PE,NFO,75853,225,OPTSTK
CIPLA30SEP251500PE,NFO,76038,375,OPTSTK
IOC28OCT25142.5PE,NFO,93441,4875,OPTSTK
IOC25NOV25120PE,NFO,93475,4875,OPTSTK
IOC25NOV25125CE,NFO,93476,4875,OPTSTK
IOC25NOV25125PE,NFO,93477,4875,OPTSTK
CIPLA30SEP251460CE,NFO,76035,375,OPTSTK
BRITANNIA30SEP255000CE,NFO,76077,125,OPTSTK
BRITANNIA30SEP255900CE,NFO,76097,125,OPTSTK
IOC25NOV25130CE,NFO,93478,4875,OPTSTK
IOC25NOV25135PE,NFO,93481,4875,OPTSTK
ICICIGI28OCT251720PE,NFO,93672,325,OPTSTK
HINDUNILVR30SEP252320PE,NFO,93819,300,OPTSTK
CIPLA30SEP251700PE,NFO,76048,375,OPTSTK
BRITANNIA30SEP255700CE,NFO,76093,125,OPTSTK
HINDUNILVR30SEP252400CE,NFO,93838,300,OPTSTK
HINDUNILVR30SEP252440CE,NFO,93840,300,OPTSTK
HINDUNILVR30SEP252520PE,NFO,93859,300,OPTSTK
HINDUNILVR30SEP252560CE,NFO,93860,300,OPTSTK
BRITANNIA30SEP256800PE,NFO,76157,125,OPTSTK
COLPAL25NOV252120CE,NFO,76128,225,OPTSTK
COLPAL25NOV252200PE,NFO,76137,225,OPTSTK
BRITANNIA30SEP256300CE,NFO,76144,125,OPTSTK
IRCTC25NOV25720CE,NFO,93892,875,OPTSTK
IRCTC25NOV25780PE,NFO,93899,875,OPTSTK
ICICIPRULI30SEP25570CE,NFO,93953,925,OPTSTK
HINDUNILVR30SEP252960PE,NFO,93963,300,OPTSTK
COLPAL25NOV252520PE,NFO,76189,225,OPTSTK
COLPAL25NOV252640PE,NFO,76217,225,OPTSTK
COLPAL25NOV252680PE,NFO,76219,225,OPTSTK
BSE30SEP251900CE,NFO,76234,375,OPTSTK
HINDUNILVR30SEP253000PE,NFO,93965,300,OPTSTK
ICICIPRULI30SEP25670PE,NFO,93977,925,OPTSTK
ICICIPRULI28OCT25500CE,NFO,94052,925,OPTSTK
ICICIPRULI28OCT25500PE,NFO,94053,925,OPTSTK
BSE30SEP252000PE,NFO,76237,375,OPTSTK
BSE30SEP252500PE,NFO,76273,375,OPTSTK
BSE30SEP253200CE,NFO,76308,375,OPTSTK
CONCOR28OCT25530PE,NFO,76333,1250,OPTSTK
ICICIPRULI28OCT25520CE,NFO,94056,925,OPTSTK
ICICIPRULI28OCT25580PE,NFO,94074,925,OPTSTK
ICICIPRULI28OCT25600CE,NFO,94075,925,OPTSTK
ICICIPRULI28OCT25660CE,NFO,94090,925,OPTSTK
ICICIPRULI28OCT25660PE,NFO,94106,925,OPTSTK
IREDA25NOV25170CE,NFO,94133,3450,OPTSTK
IDEA30SEP253PE,NFO,94148,71475,OPTSTK
IRFC28OCT25122.5CE,NFO,94187,4250,OPTSTK
CAMS30SEP253200PE,NFO,76349,150,OPTSTK
CIPLA28OCT251440CE,NFO,76374,375,OPTSTK
CIPLA28OCT251440PE,NFO,76375,375,OPTSTK
CONCOR28OCT25590CE,NFO,76379,1250,OPTSTK
IDFCFIRSTB30SEP2561CE,NFO,94371,9275,OPTSTK
IDFCFIRSTB30SEP2561PE,NFO,94372,9275,OPTSTK
ITC28OCT25385CE,NFO,94403,1600,OPTSTK
HINDZINC30SEP25500PE,NFO,94418,1225,OPTSTK
CIPLA28OCT251640CE,NFO,76385,375,OPTSTK
CONCOR28OCT25610CE,NFO,76388,1250,OPTSTK
CONCOR25NOV25440PE,NFO,76495,1250,OPTSTK
CONCOR25NOV25520CE,NFO,76504,1250,OPTSTK
HINDZINC30SEP25520CE,NFO,94421,1225,OPTSTK
IDFCFIRSTB30SEP2569CE,NFO,94429,9275,OPTSTK
ITC25NOV25340CE,NFO,94573,1600,OPTSTK
HUDCO30SEP25210CE,NFO,94600,2775,OPTSTK
CONCOR25NOV25540PE,NFO,76507,1250,OPTSTK
CONCOR25NOV25640CE,NFO,76561,1250,OPTSTK
CONCOR25NOV25640PE,NFO,76562,1250,OPTSTK
CROMPTON28OCT25295PE,NFO,76614,1800,OPTSTK
HUDCO30SEP25220CE,NFO,94622,2775,OPTSTK
IDFCFIRSTB28OCT2568PE,NFO,94642,9275,OPTSTK
IDFCFIRSTB28OCT2574PE,NFO,94649,9275,OPTSTK
IDFCFIRSTB28OCT2578PE,NFO,94653,9275,OPTSTK
HUDCO30SEP25240PE,NFO,94662,2775,OPTSTK
ITC25NOV25420CE,NFO,94685,1600,OPTSTK
ITC25NOV25420PE,NFO,94686,1600,OPTSTK
ITC25NOV25430PE,NFO,94690,1600,OPTSTK
CROMPTON28OCT25305CE,NFO,76618,1800,OPTSTK
CROMPTON28OCT25305PE,NFO,76619,1800,OPTSTK
COALINDIA30SEP25375CE,NFO,76635,1350,OPTSTK
CROMPTON28OCT25355CE,NFO,76690,1800,OPTSTK
ITC25NOV25480CE,NFO,94699,1600,OPTSTK
IEX30SEP25162.5PE,NFO,94853,3750,OPTSTK
ICICIBANK30SEP251260CE,NFO,94941,700,OPTSTK
JINDALSTEL28OCT25930PE,NFO,94956,625,OPTSTK
COALINDIA28OCT25320PE,NFO,76729,1350,OPTSTK
COALINDIA28OCT25360PE,NFO,76776,1350,OPTSTK
CROMPTON25NOV25260CE,NFO,76780,1800,OPTSTK
CROMPTON25NOV25300CE,NFO,76796,1800,OPTSTK
JINDALSTEL28OCT25950CE,NFO,94959,625,OPTSTK
JINDALSTEL28OCT251010CE,NFO,94966,625,OPTSTK
JINDALSTEL28OCT251050CE,NFO,94970,625,OPTSTK
ICICIBANK30SEP251280CE,NFO,94980,700,OPTSTK
COALINDIA28OCT25430CE,NFO,76799,1350,OPTSTK
COALINDIA28OCT25450CE,NFO,76810,1350,OPTSTK
CROMPTON25NOV25360CE,NFO,76820,1800,OPTSTK
CROMPTON25NOV25370PE,NFO,76853,1800,OPTSTK
IEX28OCT25135CE,NFO,94991,3750,OPTSTK
IEX28OCT25160PE,NFO,95002,3750,OPTSTK
JINDALSTEL28OCT251110CE,NFO,95005,625,OPTSTK
JINDALSTEL28OCT251130CE,NFO,95007,625,OPTSTK
CROMPTON25NOV25380CE,NFO,76854,1800,OPTSTK
CANBK30SEP2592PE,NFO,76935,6750,OPTSTK
CUMMINSIND28OCT254150CE,NFO,77027,200,OPTSTK
CUMMINSIND25NOV253700CE,NFO,77158,200,OPTSTK
IEX28OCT25170CE,NFO,95010,3750,OPTSTK
ICICIBANK30SEP251360CE,NFO,95034,700,OPTSTK
IGL30SEP25205PE,NFO,95070,2750,OPTSTK
JINDALSTEL25NOV25840CE,NFO,95087,625,OPTSTK
CUMMINSIND25NOV254100CE,NFO,77166,200,OPTSTK
CUMMINSIND25NOV254100PE,NFO,77167,200,OPTSTK
CYIENT28OCT251060CE,NFO,77223,425,OPTSTK
COFORGE30SEP251740CE,NFO,77271,375,OPTSTK
JINDALSTEL25NOV25960CE,NFO,95108,625,OPTSTK
ICICIBANK30SEP251420CE,NFO,95110,700,OPTSTK
ICICIBANK30SEP251460CE,NFO,95121,700,OPTSTK
JINDALSTEL25NOV251040PE,NFO,95169,625,OPTSTK
JINDALSTEL25NOV251080CE,NFO,95172,625,OPTSTK
JINDALSTEL25NOV251160CE,NFO,95184,625,OPTSTK
IGL28OCT25190PE,NFO,95199,2750,OPTSTK
IGL28OCT25230PE,NFO,95210,2750,OPTSTK
COFORGE30SEP251900PE,NFO,77280,375,OPTSTK
COFORGE28OCT251400CE,NFO,77318,375,OPTSTK
COFORGE28OCT251680CE,NFO,77396,375,OPTSTK
COFORGE28OCT251800PE,NFO,77403,375,OPTSTK
JIOFIN25NOV25260CE,NFO,95423,2350,OPTSTK
IGL28OCT25240CE,NFO,95211,2750,OPTSTK
IIFL30SEP25450PE,NFO,95287,1650,OPTSTK
JIOFIN28OCT25285PE,NFO,95305,2350,OPTSTK
DABUR28OCT25475PE,NFO,77472,1250,OPTSTK
DABUR28OCT25605CE,NFO,77497,1250,OPTSTK
COFORGE28OCT251960PE,NFO,77553,375,OPTSTK
COFORGE28OCT252040CE,NFO,77556,375,OPTSTK
IIFL28OCT25340CE,NFO,95474,1650,OPTSTK
IIFL28OCT25360CE,NFO,95476,1650,OPTSTK
JSWENERGY28OCT25450PE,NFO,95527,1000,OPTSTK
INDHOTEL30SEP25770PE,NFO,95567,1000,OPTSTK
CDSL30SEP251200PE,NFO,77655,475,OPTSTK
CDSL30SEP251320CE,NFO,77658,475,OPTSTK
CDSL30SEP251800CE,NFO,77682,475,OPTSTK
DABUR25NOV25540CE,NFO,77718,1250,OPTSTK
INDHOTEL30SEP25790CE,NFO,95568,1000,OPTSTK
JSWENERGY28OCT25550CE,NFO,95577,1000,OPTSTK
JSWENERGY25NOV25480CE,NFO,95684,1000,OPTSTK
JSWENERGY25NOV25500PE,NFO,95687,1000,OPTSTK
DABUR25NOV25560PE,NFO,77723,1250,OPTSTK
DABUR25NOV25600CE,NFO,77730,1250,OPTSTK
DABUR25NOV25610PE,NFO,77743,1250,OPTSTK
DABUR25NOV25630CE,NFO,77794,1250,OPTSTK
JSWENERGY25NOV25560PE,NFO,95694,1000,OPTSTK
ICICIGI30SEP251840PE,NFO,95727,325,OPTSTK
ICICIGI30SEP251880CE,NFO,95728,325,OPTSTK
JSWSTEEL28OCT251050PE,NFO,95793,675,OPTSTK
DABUR25NOV25630PE,NFO,77795,1250,OPTSTK
DALBHARAT28OCT252420PE,NFO,77907,325,OPTSTK
DALBHARAT28OCT252460CE,NFO,77908,325,OPTSTK
DALBHARAT28OCT252500PE,NFO,77911,325,OPTSTK
JSWSTEEL28OCT251070PE,NFO,95795,675,OPTSTK
JSWSTEEL28OCT251090CE,NFO,95796,675,OPTSTK
JSWSTEEL28OCT251090PE,NFO,95797,675,OPTSTK
ICICIGI30SEP252040PE,NFO,95811,325,OPTSTK
DALBHARAT28OCT252620PE,NFO,77917,325,OPTSTK
CGPOWER30SEP25620PE,NFO,78172,850,OPTSTK
COLPAL30SEP252380CE,NFO,78179,225,OPTSTK
COLPAL30SEP252500CE,NFO,78187,225,OPTSTK
INDHOTEL28OCT25640CE,NFO,95850,1000,OPTSTK
INDHOTEL28OCT25880PE,NFO,95911,1000,OPTSTK
ICICIPRULI30SEP25520CE,NFO,95959,925,OPTSTK
ICICIPRULI30SEP25560PE,NFO,95970,925,OPTSTK
